suite,task_id,task_description,noise_type,severity,rollout_index,episode_seed,success,episode_length
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,19,100019,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,20,100020,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,21,100021,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,22,100022,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,23,100023,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,24,100024,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,25,100025,True,271
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,26,100026,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,27,100027,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,28,100028,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,29,100029,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,30,100030,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,31,100031,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,32,100032,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,33,100033,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,34,100034,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,35,100035,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,36,100036,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,37,100037,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,38,100038,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,39,100039,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,40,100040,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,41,100041,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,42,100042,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,43,100043,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,44,100044,True,269
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,45,100045,True,124
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,46,100046,True,240
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,47,100047,False,280
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,48,100048,True,134
object,0,pick up the alphabet soup and place it in the basket,gaussian_blur,1,49,100049,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,0,100000,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,1,100001,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,2,100002,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,3,100003,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,4,100004,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,5,100005,True,199
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,6,100006,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,7,100007,True,196
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,8,100008,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,9,100009,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,10,100010,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,11,100011,True,178
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,12,100012,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,13,100013,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,14,100014,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,15,100015,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,16,100016,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,17,100017,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,18,100018,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,19,100019,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,20,100020,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,21,100021,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,22,100022,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,23,100023,True,172
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,24,100024,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,25,100025,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,26,100026,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,27,100027,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,28,100028,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,29,100029,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,30,100030,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,31,100031,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,32,100032,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,33,100033,True,153
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,34,100034,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,35,100035,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,36,100036,True,175
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,37,100037,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,38,100038,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,39,100039,True,129
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,40,100040,True,178
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,41,100041,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,42,100042,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,43,100043,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,44,100044,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,45,100045,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,46,100046,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,47,100047,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,48,100048,False,280
object,0,pick up the alphabet soup and place it in the basket,zoom_blur,1,49,100049,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,0,100000,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,1,100001,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,2,100002,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,3,100003,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,4,100004,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,5,100005,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,6,100006,True,151
object,0,pick up the alphabet soup and place it in the basket,fog,1,7,100007,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,8,100008,True,206
object,0,pick up the alphabet soup and place it in the basket,fog,1,9,100009,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,10,100010,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,11,100011,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,12,100012,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,13,100013,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,14,100014,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,15,100015,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,16,100016,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,17,100017,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,18,100018,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,19,100019,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,20,100020,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,21,100021,True,235
object,0,pick up the alphabet soup and place it in the basket,fog,1,22,100022,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,23,100023,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,24,100024,True,174
object,0,pick up the alphabet soup and place it in the basket,fog,1,25,100025,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,26,100026,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,27,100027,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,28,100028,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,29,100029,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,30,100030,True,199
object,0,pick up the alphabet soup and place it in the basket,fog,1,31,100031,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,32,100032,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,33,100033,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,34,100034,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,35,100035,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,36,100036,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,37,100037,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,38,100038,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,39,100039,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,40,100040,True,164
object,0,pick up the alphabet soup and place it in the basket,fog,1,41,100041,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,42,100042,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,43,100043,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,44,100044,True,244
object,0,pick up the alphabet soup and place it in the basket,fog,1,45,100045,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,46,100046,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,47,100047,False,280
object,0,pick up the alphabet soup and place it in the basket,fog,1,48,100048,True,205
object,0,pick up the alphabet soup and place it in the basket,fog,1,49,100049,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,0,100000,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,1,100001,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,2,100002,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,3,100003,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,4,100004,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,5,100005,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,6,100006,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,7,100007,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,8,100008,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,9,100009,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,10,100010,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,11,100011,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,12,100012,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,13,100013,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,14,100014,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,15,100015,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,16,100016,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,17,100017,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,18,100018,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,19,100019,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,20,100020,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,21,100021,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,22,100022,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,23,100023,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,24,100024,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,25,100025,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,26,100026,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,27,100027,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,28,100028,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,29,100029,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,30,100030,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,31,100031,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,32,100032,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,33,100033,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,34,100034,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,35,100035,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,36,100036,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,37,100037,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,38,100038,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,39,100039,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,40,100040,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,41,100041,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,42,100042,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,43,100043,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,44,100044,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,45,100045,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,46,100046,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,47,100047,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,48,100048,False,280
object,0,pick up the alphabet soup and place it in the basket,glass_blur,1,49,100049,False,280
object,1,pick up the cream cheese and place it in the basket,clean,0,0,101000,True,123
object,1,pick up the cream cheese and place it in the basket,clean,0,1,101001,True,172
object,1,pick up the cream cheese and place it in the basket,clean,0,2,101002,True,144
object,1,pick up the cream cheese and place it in the basket,clean,0,3,101003,True,107
object,1,pick up the cream cheese and place it in the basket,clean,0,4,101004,True,135
object,1,pick up the cream cheese and place it in the basket,clean,0,5,101005,True,172
object,1,pick up the cream cheese and place it in the basket,clean,0,6,101006,True,148
object,1,pick up the cream cheese and place it in the basket,clean,0,7,101007,True,131
object,1,pick up the cream cheese and place it in the basket,clean,0,8,101008,True,133
object,1,pick up the cream cheese and place it in the basket,clean,0,9,101009,False,280
object,1,pick up the cream cheese and place it in the basket,clean,0,10,101010,True,151
object,1,pick up the cream cheese and place it in the basket,clean,0,11,101011,True,131
object,1,pick up the cream cheese and place it in the basket,clean,0,12,101012,True,125
object,1,pick up the cream cheese and place it in the basket,clean,0,13,101013,True,156
object,1,pick up the cream cheese and place it in the basket,clean,0,14,101014,True,128
object,1,pick up the cream cheese and place it in the basket,clean,0,15,101015,True,134
object,1,pick up the cream cheese and place it in the basket,clean,0,16,101016,True,137
object,1,pick up the cream cheese and place it in the basket,clean,0,17,101017,True,124
object,1,pick up the cream cheese and place it in the basket,clean,0,18,101018,True,134
object,1,pick up the cream cheese and place it in the basket,clean,0,19,101019,True,144
object,1,pick up the cream cheese and place it in the basket,clean,0,20,101020,True,147
object,1,pick up the cream cheese and place it in the basket,clean,0,21,101021,True,118
object,1,pick up the cream cheese and place it in the basket,clean,0,22,101022,True,123
object,1,pick up the cream cheese and place it in the basket,clean,0,23,101023,True,136
object,1,pick up the cream cheese and place it in the basket,clean,0,24,101024,True,122
object,1,pick up the cream cheese and place it in the basket,clean,0,25,101025,True,126
object,1,pick up the cream cheese and place it in the basket,clean,0,26,101026,True,129
object,1,pick up the cream cheese and place it in the basket,clean,0,27,101027,True,152
object,1,pick up the cream cheese and place it in the basket,clean,0,28,101028,True,132
object,1,pick up the cream cheese and place it in the basket,clean,0,29,101029,True,140
object,1,pick up the cream cheese and place it in the basket,clean,0,30,101030,True,128
object,1,pick up the cream cheese and place it in the basket,clean,0,31,101031,True,149
object,1,pick up the cream cheese and place it in the basket,clean,0,32,101032,True,133
object,1,pick up the cream cheese and place it in the basket,clean,0,33,101033,True,160
object,1,pick up the cream cheese and place it in the basket,clean,0,34,101034,True,128
object,1,pick up the cream cheese and place it in the basket,clean,0,35,101035,True,132
object,1,pick up the cream cheese and place it in the basket,clean,0,36,101036,True,186
object,1,pick up the cream cheese and place it in the basket,clean,0,37,101037,True,133
object,1,pick up the cream cheese and place it in the basket,clean,0,38,101038,True,133
object,1,pick up the cream cheese and place it in the basket,clean,0,39,101039,True,150
object,1,pick up the cream cheese and place it in the basket,clean,0,40,101040,True,140
object,1,pick up the cream cheese and place it in the basket,clean,0,41,101041,True,118
object,1,pick up the cream cheese and place it in the basket,clean,0,42,101042,True,128
object,1,pick up the cream cheese and place it in the basket,clean,0,43,101043,True,123
object,1,pick up the cream cheese and place it in the basket,clean,0,44,101044,True,136
object,1,pick up the cream cheese and place it in the basket,clean,0,45,101045,True,122
object,1,pick up the cream cheese and place it in the basket,clean,0,46,101046,True,143
object,1,pick up the cream cheese and place it in the basket,clean,0,47,101047,True,130
object,1,pick up the cream cheese and place it in the basket,clean,0,48,101048,True,122
object,1,pick up the cream cheese and place it in the basket,clean,0,49,101049,True,126
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,0,101000,True,146
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,1,101001,True,175
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,2,101002,True,182
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,3,101003,True,143
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,4,101004,True,140
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,5,101005,True,151
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,6,101006,True,159
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,7,101007,True,155
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,8,101008,True,204
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,9,101009,True,151
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,10,101010,True,178
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,11,101011,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,12,101012,True,144
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,13,101013,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,14,101014,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,15,101015,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,16,101016,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,17,101017,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,18,101018,True,144
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,19,101019,True,162
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,20,101020,True,156
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,21,101021,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,22,101022,True,161
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,23,101023,True,134
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,24,101024,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,25,101025,True,139
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,26,101026,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,27,101027,True,151
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,28,101028,True,201
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,29,101029,True,138
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,30,101030,True,139
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,31,101031,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,32,101032,True,154
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,33,101033,True,153
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,34,101034,True,152
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,35,101035,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,36,101036,True,144
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,37,101037,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,38,101038,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,39,101039,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,40,101040,True,143
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,41,101041,True,165
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,42,101042,True,148
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,43,101043,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,44,101044,True,156
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,45,101045,True,139
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,46,101046,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,47,101047,True,132
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,48,101048,False,280
object,1,pick up the cream cheese and place it in the basket,motion_blur,1,49,101049,False,280
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,0,101000,True,133
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,1,101001,False,280
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,2,101002,True,153
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,3,101003,True,129
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,4,101004,True,135
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,5,101005,False,280
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,6,101006,True,152
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,7,101007,True,148
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,8,101008,True,145
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,9,101009,True,150
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,10,101010,True,129
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,11,101011,True,136
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,12,101012,True,138
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,13,101013,True,136
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,14,101014,True,135
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,15,101015,True,158
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,16,101016,True,126
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,17,101017,True,151
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,18,101018,True,125
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,19,101019,True,165
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,20,101020,True,135
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,21,101021,True,122
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,22,101022,True,128
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,23,101023,True,132
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,24,101024,True,133
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,25,101025,True,121
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,26,101026,True,134
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,27,101027,True,141
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,28,101028,False,280
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,29,101029,True,129
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,30,101030,True,150
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,31,101031,True,125
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,32,101032,True,135
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,33,101033,True,125
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,34,101034,True,133
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,35,101035,True,126
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,36,101036,True,132
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,37,101037,True,134
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,38,101038,True,117
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,39,101039,True,139
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,40,101040,True,125
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,41,101041,True,129
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,42,101042,True,134
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,43,101043,True,122
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,44,101044,True,121
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,45,101045,True,124
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,46,101046,True,170
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,47,101047,True,123
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,48,101048,True,124
object,1,pick up the cream cheese and place it in the basket,gaussian_blur,1,49,101049,True,123
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,0,101000,True,136
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,1,101001,True,140
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,2,101002,True,127
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,3,101003,False,280
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,4,101004,True,141
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,5,101005,True,139
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,6,101006,True,119
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,7,101007,True,149
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,8,101008,True,117
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,9,101009,True,150
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,10,101010,True,121
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,11,101011,True,141
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,12,101012,True,140
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,13,101013,True,164
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,14,101014,True,125
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,15,101015,True,146
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,16,101016,True,131
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,17,101017,True,170
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,18,101018,True,146
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,19,101019,True,140
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,20,101020,True,153
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,21,101021,True,112
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,22,101022,True,129
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,23,101023,True,145
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,24,101024,True,156
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,25,101025,True,130
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,26,101026,True,125
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,27,101027,True,132
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,28,101028,True,143
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,29,101029,True,129
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,30,101030,True,117
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,31,101031,True,137
object,1,pick up the cream cheese and place it in the basket,zoom_blur,1,32,101032,True,136
